onset	duration	nwb_table	si_perf	blr_perf
0.0	44.28	trials	1.01783	0.65
45.32	67.072	trials	1.01783	0.44117647
113.448	67.12000000000002	trials	1.01783	0.84210527
181.616	73.32	trials	1.01783	0.84615386
256.008	53.78399999999999	trials	1.01783	0.77272725
310.872	76.40799999999996	trials	1.01783	0.6666667
388.336	45.512	trials	1.01783	0.9285714
434.904	53.84800000000001	trials	1.01783	0.8
489.808	58.42399999999998	trials	1.01783	0.75
549.28	44.34400000000005	trials	1.01783	0.8181818
594.68	71.024	trials	1.01783	0.9285714
666.752	50.79200000000003	trials	1.01783	0.6666667
718.6	69.71199999999999	trials	1.01783	0.85714287
789.368	83.87199999999996	trials	1.01783	0.75
874.288	47.44799999999998	trials	1.01783	1.0
922.8	49.232000000000085	trials	1.01783	1.0
973.112	34.879999999999995	trials	1.01783	1.0
1009.04	55.42399999999998	trials	1.01783	0.75
1065.56	63.92800000000011	trials	1.01783	0.5
