onset	duration	nwb_table	si_perf	blr_perf
0.0	36.016	trials	0.977877	1.0
37.08	45.616	trials	0.977877	0.9444444
83.768	42.504000000000005	trials	0.977877	1.0
127.336	44.215999999999994	trials	0.977877	0.94736844
172.616	54.47199999999998	trials	0.977877	0.85714287
228.144	36.20799999999997	trials	0.977877	1.0
265.4	36.384000000000015	trials	0.977877	0.9166667
302.824	42.44799999999998	trials	0.977877	0.8695652
346.328	40.20800000000003	trials	0.977877	0.8695652
387.592	43.98400000000004	trials	0.977877	1.0
432.632	43.19999999999999	trials	0.977877	0.96
476.88	102.08000000000004	trials	0.977877	0.8695652
580.008	179.44799999999998	trials	0.977877	1.0
760.48	43.87199999999996	trials	0.977877	1.0
805.4	43.84800000000007	trials	0.977877	0.94736844
850.296	47.775999999999954	trials	0.977877	1.0
899.12	194.55200000000002	trials	0.977877	1.0
1094.728	159.60799999999995	trials	0.977877	0.6666667
1255.392	110.70399999999995	trials	0.977877	1.0
