onset	duration	nwb_table	si_perf	blr_perf
0.0	38.52	trials	1.85409	1.0
39.6	34.952000000000005	trials	1.85409	1.0
75.608	42.215999999999994	trials	1.85409	1.0
118.872	46.81599999999999	trials	1.85409	1.0
215.064	57.664000000000016	trials	1.85409	1.0
273.744	65.81599999999997	trials	1.85409	1.0
340.608	91.92000000000002	trials	1.85409	0.71428573
433.584	104.99200000000002	trials	1.85409	1.0
539.624	127.82399999999996	trials	1.85409	1.0
668.496	81.23199999999997	trials	1.85409	0.7777778
750.784	79.03200000000004	trials	1.85409	1.0
