onset	duration	nwb_table	si_perf	blr_perf
0.0	62.248	trials	0.96337	0.34615386
63.32	226.92000000000002	trials	0.96337	0.6666667
291.288	94.39999999999998	trials	0.96337	0.6666667
386.792	150.872	trials	0.96337	0.5
538.688	71.44000000000005	trials	0.96337	0.8333333
611.184	173.288	trials	0.96337	0.33333334
785.528	67.21600000000001	trials	0.96337	0.6666667
853.816	73.76799999999992	trials	0.96337	0.85714287
928.656	52.784000000000106	trials	0.96337	0.8
982.504	57.928	trials	0.96337	1.0
1041.456	63.29600000000005	trials	0.96337	1.0
