onset	duration	nwb_table	si_perf	blr_perf
0.0	58.688	trials	1.45134	0.8333333
59.768	79.16	trials	1.45134	1.0
139.944	54.19200000000001	trials	1.45134	0.8181818
195.248	75.31200000000001	trials	1.45134	0.8888889
271.608	90.95999999999998	trials	1.45134	0.47368422
363.616	85.67200000000003	trials	1.45134	0.7647059
450.344	84.61600000000004	trials	1.45134	0.85714287
536.016	60.960000000000036	trials	1.45134	1.0
598.032	142.42399999999998	trials	1.45134	0.9166667
741.512	176.29600000000005	trials	1.45134	0.8333333
918.848	89.96000000000004	trials	1.45134	1.0
