onset	duration	nwb_table	si_perf	blr_perf
0.0	68.88	trials	0.952225	0.6666667
69.968	77.65599999999999	trials	0.952225	0.61538464
148.704	79.84799999999998	trials	0.952225	0.4814815
229.608	97.60000000000002	trials	0.952225	0.68421054
328.256	71.49600000000004	trials	0.952225	0.5555556
400.8	98.26400000000001	trials	0.952225	0.5
500.144	90.51199999999994	trials	0.952225	0.44
591.712	54.87199999999996	trials	0.952225	0.6666667
647.608	82.35200000000009	trials	0.952225	0.53333336
731.008	71.12	trials	0.952225	0.78571427
803.184	78.92000000000007	trials	0.952225	0.5
883.136	85.08800000000008	trials	0.952225	0.55
