onset	duration	nwb_table	si_perf	blr_perf
0.0	69.304	trials	1.09651	0.2777778
70.352	80.49600000000001	trials	1.09651	1.0
151.904	65.40800000000002	trials	1.09651	1.0
218.368	74.25600000000003	trials	1.09651	0.8
293.704	94.51999999999998	trials	1.09651	0.85714287
389.28	56.624000000000024	trials	1.09651	0.7777778
446.984	99.66400000000004	trials	1.09651	0.8333333
547.704	44.648000000000025	trials	1.09651	1.0
593.376	48.25599999999997	trials	1.09651	1.0
642.72	160.82399999999996	trials	1.09651	1.0
804.608	69.75200000000007	trials	1.09651	1.0
875.448	112.81600000000003	trials	1.09651	0.8333333
989.328	122.43200000000002	trials	1.09651	1.0
1112.832	52.447999999999865	trials	1.09651	1.0
1166.344	41.47199999999998	trials	1.09651	1.0
1208.872	86.23199999999997	trials	1.09651	0.8333333
