onset	duration	nwb_table	si_perf	blr_perf
0.0	29.944	trials	1.51467	1.0
31.0	26.328000000000003	trials	1.51467	0.875
58.4	25.576	trials	1.51467	0.875
85.024	25.744	trials	1.51467	0.875
111.824	30.024000000000015	trials	1.51467	0.75
142.912	22.623999999999995	trials	1.51467	1.0
166.584	39.21600000000001	trials	1.51467	1.0
206.848	32.647999999999996	trials	1.51467	0.7777778
240.544	25.448000000000008	trials	1.51467	1.0
267.072	28.192000000000007	trials	1.51467	1.0
296.336	29.127999999999986	trials	1.51467	0.85714287
326.52	31.56800000000004	trials	1.51467	1.0
359.168	34.416	trials	1.51467	0.75
