onset	duration	nwb_table	si_perf	blr_perf
0.0	51.936	trials	1.26648	0.8888889
53.008	70.064	trials	1.26648	1.0
124.144	52.567999999999984	trials	1.26648	0.72727275
177.768	162.23999999999998	trials	1.26648	1.0
341.064	121.93599999999998	trials	1.26648	0.71428573
464.048	84.82399999999996	trials	1.26648	1.0
549.92	171.88	trials	1.26648	1.0
722.848	102.096	trials	1.26648	0.8333333
826.0	190.76800000000003	trials	1.26648	0.75
1017.816	74.75999999999999	trials	1.26648	0.85714287
1093.6	93.62400000000002	trials	1.26648	0.875
1188.28	187.10400000000004	trials	1.26648	0.53333336
1376.432	95.57600000000002	trials	1.26648	0.7692308
