onset	duration	nwb_table	si_perf	blr_perf
0.0	106.16	trials	0.792533	0.5
107.208	47.77600000000001	trials	0.792533	0.54545456
156.04	58.584	trials	0.792533	0.61538464
215.68	101.26400000000001	trials	0.792533	0.4827586
317.992	69.06399999999996	trials	0.792533	0.5
388.048	125.41600000000005	trials	0.792533	0.4878049
514.2	82.03199999999993	trials	0.792533	0.5625
597.28	65.47199999999998	trials	0.792533	0.55
663.808	39.384000000000015	trials	0.792533	0.6666667
704.12	41.168000000000006	trials	0.792533	0.64285713
746.344	42.111999999999966	trials	0.792533	0.8
789.528	76.34399999999994	trials	0.792533	0.5625
