onset	duration	nwb_table	si_perf	blr_perf
0.0	73.672	trials	1.98286	0.85714287
74.736	71.46399999999998	trials	1.98286	1.0
147.264	69.73599999999999	trials	1.98286	0.7777778
218.064	93.17600000000002	trials	1.98286	0.6
312.296	100.75999999999999	trials	1.98286	1.0
414.112	89.15999999999997	trials	1.98286	1.0
504.344	64.54400000000004	trials	1.98286	1.0
569.976	58.488000000000056	trials	1.98286	1.0
629.544	69.41600000000005	trials	1.98286	0.5714286
699.984	57.527999999999906	trials	1.98286	0.8333333
758.568	59.879999999999995	trials	1.98286	1.0
819.504	59.91999999999996	trials	1.98286	1.0
880.48	57.89599999999996	trials	1.98286	1.0
939.456	53.39999999999998	trials	1.98286	1.0
993.88	47.976	trials	1.98286	0.8333333
