onset	duration	nwb_table	si_perf	blr_perf
0.0	31.568	trials	1.30664	0.75
32.632	35.12	trials	1.30664	0.75
68.832	38.144000000000005	trials	1.30664	1.0
108.032	39.007999999999996	trials	1.30664	1.0
148.088	145.768	trials	1.30664	0.6363636
294.904	63.567999999999984	trials	1.30664	0.8888889
359.52	46.56800000000004	trials	1.30664	0.8181818
407.144	44.024	trials	1.30664	1.0
452.192	237.48799999999994	trials	1.30664	1.0
690.736	58.79200000000003	trials	1.30664	0.875
750.544	111.63200000000006	trials	1.30664	1.0
863.232	165.68000000000006	trials	1.30664	1.0
1029.976	77.93599999999992	trials	1.30664	1.0
1108.936	110.87200000000007	trials	1.30664	1.0
1220.904	81.07200000000012	trials	1.30664	0.8888889
