onset	duration	nwb_table	si_perf	blr_perf
0.0	50.44	trials	0.948801	0.41666666
51.496	47.68	trials	0.948801	0.6666667
100.256	62.99199999999999	trials	0.948801	0.7368421
164.296	77.44800000000001	trials	0.948801	0.7058824
242.824	72.54399999999998	trials	0.948801	1.0
316.4	79.11200000000002	trials	0.948801	0.42857143
396.568	76.392	trials	0.948801	0.90909094
474.016	158.584	trials	0.948801	0.8
633.656	99.77600000000007	trials	0.948801	0.7647059
734.488	95.08799999999997	trials	0.948801	0.90909094
830.632	74.03200000000004	trials	0.948801	1.0
905.728	51.256000000000085	trials	0.948801	0.8235294
958.032	67.41600000000005	trials	0.948801	0.35526314
