onset	duration	nwb_table	si_perf	blr_perf
0.0	45.504	trials	0.472342	0.64285713
46.552	48.416000000000004	trials	0.472342	0.75
96.024	45.03999999999999	trials	0.472342	0.35714287
142.12	77.84799999999998	trials	0.472342	0.75
221.008	134.256	trials	0.472342	0.4375
356.328	83.73600000000005	trials	0.472342	0.45
441.12	88.15999999999997	trials	0.472342	0.23076923
530.32	75.952	trials	0.472342	0.125
607.328	95.48800000000006	trials	0.472342	0.2857143
703.872	151.91200000000003	trials	0.472342	0.46153846
856.848	82.81600000000003	trials	0.472342	0.46666667
940.68	95.60000000000002	trials	0.472342	1.0
1037.328	107.23199999999997	trials	0.472342	0.328125
