onset	duration	nwb_table	si_perf	blr_perf
0.0	158.68	trials	1.46165	0.64285713
159.76	135.30400000000003	trials	1.46165	0.71428573
296.112	112.488	trials	1.46165	0.625
409.656	130.95199999999994	trials	1.46165	0.41666666
541.664	102.03999999999996	trials	1.46165	0.71428573
644.76	125.98400000000004	trials	1.46165	1.0
771.8	111.75999999999999	trials	1.46165	0.64285713
884.616	117.27200000000005	trials	1.46165	0.625
1002.992	78.55999999999995	trials	1.46165	1.0
1082.648	75.89600000000019	trials	1.46165	1.0
