onset	duration	nwb_table	si_perf	blr_perf
0.0	38.096	trials	0.661643	0.4
39.144	35.776	trials	0.661643	0.5
76.0	33.57599999999999	trials	0.661643	0.5714286
110.632	53.68000000000001	trials	0.661643	0.6666667
165.36	33.744	trials	0.661643	0.8
200.16	43.50399999999999	trials	0.661643	0.8888889
244.688	40.343999999999994	trials	0.661643	0.6
286.056	44.184000000000026	trials	0.661643	0.875
331.296	59.360000000000014	trials	0.661643	0.34615386
391.72	61.71999999999997	trials	0.661643	0.75
454.496	243.56799999999998	trials	0.661643	0.5
699.12	176.77599999999995	trials	0.661643	0.75
876.96	92.27999999999997	trials	0.661643	0.5
970.296	147.4559999999999	trials	0.661643	0.2
1118.832	85.72799999999984	trials	0.661643	0.0
1205.616	32.375999999999976	trials	0.661643	0.0
1239.056	70.88799999999992	trials	0.661643	0.75
1311.016	58.983999999999924	trials	0.661643	0.0
