onset	duration	nwb_table	si_perf	blr_perf
0.0	29.392	trials	1.65545	0.625
30.416	29.407999999999998	trials	1.65545	1.0
60.88	29.856	trials	1.65545	1.0
91.792	31.343999999999994	trials	1.65545	0.875
124.184	32.408000000000015	trials	1.65545	1.0
157.616	32.976	trials	1.65545	0.6
191.648	34.903999999999996	trials	1.65545	0.85714287
227.608	36.488	trials	1.65545	1.0
265.176	45.976	trials	1.65545	0.85714287
312.232	34.27999999999997	trials	1.65545	0.625
347.552	44.839999999999975	trials	1.65545	1.0
393.448	54.72000000000003	trials	1.65545	1.0
