onset	duration	nwb_table	si_perf	blr_perf
0.0	27.344	trials	0.183257	0.0
28.392	40.120000000000005	trials	0.183257	0.0
69.568	23.712000000000003	trials	0.183257	0.0
94.336	35.215999999999994	trials	0.183257	0.0
130.624	30.432000000000016	trials	0.183257	0.0
162.128	33.408000000000015	trials	0.183257	0.0
196.616	26.927999999999997	trials	0.183257	0.0
224.6	31.671999999999997	trials	0.183257	0.0
257.344	44.04000000000002	trials	0.183257	0.3888889
302.4	34.608000000000004	trials	0.183257	0.21875
338.056	35.024	trials	0.183257	0.5102041
374.128	31.672000000000025	trials	0.183257	0.58064514
406.856	32.168000000000006	trials	0.183257	0.7407407
440.08	31.831999999999994	trials	0.183257	0.6875
472.96	28.072000000000003	trials	0.183257	0.21428572
502.08	23.512	trials	0.183257	0.125
526.648	41.591999999999985	trials	0.183257	0.5
