onset	duration	nwb_table	si_perf	blr_perf
0.0	27.256	trials	0.968835	1.0
28.304	27.512000000000004	trials	0.968835	0.8333333
56.904	29.296	trials	0.968835	0.8888889
87.256	30.087999999999994	trials	0.968835	1.0
118.416	37.56800000000001	trials	0.968835	0.8333333
157.056	34.05599999999998	trials	0.968835	0.8181818
192.192	32.168000000000006	trials	0.968835	0.8
225.416	33.0	trials	0.968835	0.8333333
259.52	56.50400000000002	trials	0.968835	0.8888889
317.12	37.76799999999997	trials	0.968835	0.7777778
355.944	122.22399999999999	trials	0.968835	1.0
479.248	47.00000000000006	trials	0.968835	1.0
