onset	duration	nwb_table	si_perf	blr_perf
0.0	35.072	trials	0.999444	1.0
36.096	36.45600000000001	trials	0.999444	1.0
73.608	57.47200000000001	trials	0.999444	1.0
132.12	44.75200000000001	trials	0.999444	1.0
177.92	53.57600000000002	trials	0.999444	1.0
232.552	47.087999999999994	trials	0.999444	1.0
280.72	59.27199999999999	trials	0.999444	0.85714287
341.048	49.831999999999994	trials	0.999444	1.0
391.936	51.872000000000014	trials	0.999444	1.0
444.856	50.81600000000003	trials	0.999444	1.0
496.696	58.76800000000003	trials	0.999444	1.0
556.52	71.88	trials	0.999444	1.0
629.488	57.18399999999997	trials	0.999444	1.0
