onset	duration	nwb_table	si_perf	blr_perf
0.0	44.176	trials	0.238696	0.0
45.24	63.99999999999999	trials	0.238696	0.0
110.32	108.464	trials	0.238696	0.0
219.84	220.27200000000002	trials	0.238696	0.0
441.168	46.391999999999996	trials	0.238696	0.0
488.584	44.73600000000005	trials	0.238696	0.34615386
534.368	28.191999999999894	trials	0.238696	0.0
563.616	29.159999999999968	trials	0.238696	0.083333336
593.856	34.58400000000006	trials	0.238696	0.25
629.496	38.60000000000002	trials	0.238696	0.1875
669.152	43.479999999999905	trials	0.238696	0.25
713.688	36.672000000000025	trials	0.238696	0.1
751.376	52.65600000000006	trials	0.238696	0.15
805.088	40.21600000000001	trials	0.238696	0.16666667
846.36	51.75999999999999	trials	0.238696	0.4
899.208	63.016000000000076	trials	0.238696	0.0
963.28	264.712	trials	0.238696	0.44444445
1229.048	41.44800000000009	trials	0.238696	0.125
