onset	duration	nwb_table	si_perf	blr_perf
0.0	24.352	trials	0.99184	1.0
25.432	23.432	trials	0.99184	0.8333333
49.944	23.567999999999998	trials	0.99184	0.94736844
74.592	22.072000000000003	trials	0.99184	0.93333334
97.736	21.176000000000002	trials	0.99184	0.9230769
119.96	21.055999999999997	trials	0.99184	1.0
142.072	20.951999999999998	trials	0.99184	1.0
164.08	20.99199999999999	trials	0.99184	1.0
186.128	20.50400000000002	trials	0.99184	1.0
207.688	24.04000000000002	trials	0.99184	1.0
232.776	21.807999999999993	trials	0.99184	0.9285714
255.656	24.24799999999999	trials	0.99184	1.0
280.96	22.896000000000015	trials	0.99184	0.9444444
304.936	23.384000000000015	trials	0.99184	0.9411765
329.376	21.144000000000005	trials	0.99184	1.0
351.576	25.20799999999997	trials	0.99184	1.0
377.872	30.887999999999977	trials	0.99184	0.9285714
409.816	31.928000000000054	trials	0.99184	0.8125
442.792	35.72000000000003	trials	0.99184	0.85714287
479.576	35.639999999999986	trials	0.99184	0.1923077
