onset	duration	nwb_table	si_perf	blr_perf
0.0	51.344	trials	1.68685	1.0
52.424	50.464000000000006	trials	1.68685	0.8333333
103.944	53.13600000000001	trials	1.68685	1.0
158.152	37.73600000000002	trials	1.68685	1.0
196.984	40.15199999999999	trials	1.68685	1.0
238.192	42.19200000000001	trials	1.68685	1.0
281.432	63.44	trials	1.68685	1.0
345.928	41.168000000000006	trials	1.68685	1.0
388.176	44.35200000000003	trials	1.68685	1.0
433.616	47.536	trials	1.68685	1.0
482.24	50.75999999999999	trials	1.68685	1.0
534.024	57.384000000000015	trials	1.68685	1.0
