onset	duration	nwb_table	si_perf	blr_perf
0.0	39.296	trials	0.755338	0.75
40.368	51.984	trials	0.755338	0.75
93.408	71.728	trials	0.755338	0.75
224.36	47.80000000000001	trials	0.755338	1.0
273.208	58.575999999999965	trials	0.755338	0.5
332.832	46.120000000000005	trials	0.755338	0.5
380.008	45.903999999999996	trials	0.755338	1.0
426.984	58.70400000000001	trials	0.755338	0.875
486.736	37.73599999999999	trials	0.755338	1.0
525.52	31.480000000000018	trials	0.755338	0.5
558.056	65.15199999999993	trials	0.755338	1.0
624.264	50.84000000000003	trials	0.755338	0.75
676.184	37.84800000000007	trials	0.755338	1.0
715.072	44.70399999999995	trials	0.755338	0.25
760.856	31.096000000000004	trials	0.755338	0.5
793.016	65.168	trials	0.755338	0.75
