onset	duration	nwb_table	si_perf	blr_perf
0.0	116.576	trials	0.432341	0.46153846
117.632	133.712	trials	0.432341	0.41666666
252.424	107.12800000000001	trials	0.432341	0.37931034
360.632	60.76799999999997	trials	0.432341	0.47619048
422.456	90.58399999999995	trials	0.432341	0.5416667
514.08	91.82399999999996	trials	0.432341	0.3181818
606.992	81.0	trials	0.432341	0.39130434
689.064	96.54399999999998	trials	0.432341	0.6111111
786.664	75.22400000000005	trials	0.432341	0.47368422
862.944	45.968000000000075	trials	0.432341	0.6
