onset	duration	nwb_table	si_perf	blr_perf
0.0	132.272	trials	0.866866	0.7
133.328	74.952	trials	0.866866	0.55
209.328	110.11999999999998	trials	0.866866	0.6
320.528	68.29599999999999	trials	0.866866	0.6666667
389.88	96.57600000000002	trials	0.866866	0.6
487.504	84.24799999999993	trials	0.866866	0.5
572.832	97.78399999999999	trials	0.866866	0.6666667
671.68	85.36800000000005	trials	0.866866	0.85714287
758.104	73.51999999999998	trials	0.866866	0.71428573
832.704	91.31200000000001	trials	0.866866	0.7777778
925.12	64.91200000000003	trials	0.866866	0.85714287
991.088	102.26400000000012	trials	0.866866	0.8888889
1094.432	96.58400000000006	trials	0.866866	0.85714287
