onset	duration	nwb_table	si_perf	blr_perf
0.0	47.496	trials	1.28192	0.8181818
48.52	47.54399999999999	trials	1.28192	1.0
97.104	53.456	trials	1.28192	1.0
151.608	50.19200000000001	trials	1.28192	1.0
202.856	63.672000000000025	trials	1.28192	1.0
267.6	86.26399999999995	trials	1.28192	1.0
354.944	55.815999999999974	trials	1.28192	0.6666667
411.816	71.32800000000003	trials	1.28192	1.0
484.192	77.88800000000003	trials	1.28192	1.0
563.136	110.87200000000007	trials	1.28192	1.0
675.064	108.28800000000001	trials	1.28192	1.0
