onset	duration	nwb_table	si_perf	blr_perf
0.0	47.328	trials	1.46425	0.5
48.376	40.144	trials	1.46425	0.8333333
89.568	34.688	trials	1.46425	0.85714287
125.312	44.176	trials	1.46425	0.53846157
170.56	44.376000000000005	trials	1.46425	0.54545456
216.0	47.976	trials	1.46425	0.8
265.056	41.05600000000004	trials	1.46425	0.78571427
307.176	49.72800000000001	trials	1.46425	0.5
357.952	50.656000000000006	trials	1.46425	1.0
409.664	44.136000000000024	trials	1.46425	0.85714287
454.824	47.43199999999996	trials	1.46425	1.0
503.328	47.360000000000014	trials	1.46425	0.6666667
551.736	63.912000000000035	trials	1.46425	0.8333333
616.696	82.95999999999992	trials	1.46425	0.75
