onset	duration	nwb_table	si_perf	blr_perf
0.0	32.232	trials	1.70319	0.8
33.344	36.504	trials	1.70319	0.625
70.912	30.783999999999992	trials	1.70319	0.71428573
102.712	33.384	trials	1.70319	0.85714287
137.168	38.52799999999999	trials	1.70319	1.0
176.752	47.93599999999998	trials	1.70319	0.75
225.736	40.68799999999999	trials	1.70319	1.0
267.464	41.367999999999995	trials	1.70319	1.0
309.888	43.872000000000014	trials	1.70319	1.0
354.84	42.01600000000002	trials	1.70319	1.0
397.92	40.78399999999999	trials	1.70319	1.0
439.76	39.615999999999985	trials	1.70319	1.0
480.432	45.952	trials	1.70319	1.0
527.44	44.639999999999986	trials	1.70319	1.0
573.128	49.51999999999998	trials	1.70319	1.0
623.704	52.35200000000009	trials	1.70319	1.0
677.072	51.75999999999999	trials	1.70319	0.8
729.896	53.520000000000095	trials	1.70319	0.8333333
784.472	48.384000000000015	trials	1.70319	1.0
833.912	46.86399999999992	trials	1.70319	1.0
881.84	40.01599999999996	trials	1.70319	1.0
922.92	44.488000000000056	trials	1.70319	0.71428573
