onset	duration	nwb_table	si_perf	blr_perf
0.0	27.616	trials	1.14516	0.7368421
28.664	23.263999999999996	trials	1.14516	0.9
53.0	25.096000000000004	trials	1.14516	1.0
79.136	22.448000000000008	trials	1.14516	1.0
102.632	22.311999999999998	trials	1.14516	1.0
125.992	24.647999999999982	trials	1.14516	0.8666667
151.72	21.831999999999994	trials	1.14516	0.9230769
174.608	21.783999999999992	trials	1.14516	0.8666667
197.48	22.888000000000005	trials	1.14516	1.0
221.424	21.680000000000007	trials	1.14516	0.9166667
244.16	29.775999999999982	trials	1.14516	1.0
274.952	21.28000000000003	trials	1.14516	1.0
297.28	24.440000000000055	trials	1.14516	1.0
322.728	23.824000000000012	trials	1.14516	1.0
347.608	23.73599999999999	trials	1.14516	1.0
372.392	30.343999999999994	trials	1.14516	1.0
403.784	25.672000000000025	trials	1.14516	0.93333334
430.48	24.45599999999996	trials	1.14516	1.0
455.984	25.608000000000004	trials	1.14516	1.0
482.64	30.327999999999975	trials	1.14516	1.0
513.984	23.823999999999955	trials	1.14516	1.0
538.864	26.23199999999997	trials	1.14516	1.0
566.152	32.583999999999946	trials	1.14516	1.0
599.784	39.57600000000002	trials	1.14516	0.75
