onset	duration	nwb_table	si_perf	blr_perf
0.0	73.176	trials	0.947178	1.0
74.256	63.56	trials	0.947178	0.5882353
138.864	69.12799999999999	trials	0.947178	1.0
209.048	58.839999999999975	trials	0.947178	0.75
268.96	67.44	trials	0.947178	0.6666667
337.488	61.93599999999998	trials	0.947178	0.47058824
400.48	70.56	trials	0.947178	1.0
472.096	56.048	trials	0.947178	0.6666667
529.2	66.66399999999999	trials	0.947178	1.0
596.88	64.17600000000004	trials	0.947178	0.8888889
662.112	73.66399999999999	trials	0.947178	0.6666667
736.832	52.063999999999965	trials	0.947178	0.8
789.976	59.12800000000004	trials	0.947178	0.85714287
850.16	57.53600000000006	trials	0.947178	0.84615386
908.76	52.45600000000002	trials	0.947178	0.6875
962.272	56.95999999999992	trials	0.947178	0.71428573
1020.32	77.59199999999998	trials	0.947178	0.625
1098.968	148.15199999999982	trials	0.947178	0.9166667
1248.176	63.97600000000011	trials	0.947178	0.6363636
