onset	duration	nwb_table	si_perf	blr_perf
0.0	77.08	trials	0.447599	0.6875
78.136	72.648	trials	0.447599	0.5625
151.832	55.04000000000002	trials	0.447599	0.375
207.976	47.048	trials	0.447599	0.6923077
256.096	49.18399999999997	trials	0.447599	0.5625
306.336	48.39999999999998	trials	0.447599	0.515625
355.792	48.70400000000001	trials	0.447599	0.33333334
405.536	76.74399999999997	trials	0.447599	0.5
483.328	49.56000000000006	trials	0.447599	0.5625
533.96	65.36000000000001	trials	0.447599	0.73333335
600.368	48.263999999999896	trials	0.447599	0.5
649.68	53.18400000000008	trials	0.447599	0.48214287
703.92	55.79200000000003	trials	0.447599	0.7647059
760.76	49.48000000000002	trials	0.447599	0.4852941
811.296	77.27199999999993	trials	0.447599	0.5
889.624	79.74400000000003	trials	0.447599	1.0
970.424	62.41599999999994	trials	0.447599	0.79545456
1033.896	95.93600000000015	trials	0.447599	0.6451613
1130.888	69.35200000000009	trials	0.447599	0.84375
1201.296	53.39200000000005	trials	0.447599	0.8333333
1255.784	52.46399999999994	trials	0.447599	0.92
1309.336	60.00800000000004	trials	0.447599	0.74358976
1370.408	40.64800000000014	trials	0.447599	0.6969697
