onset	duration	nwb_table	si_perf	blr_perf
0.0	32.168	trials	1.08903	0.85714287
33.248	25.616	trials	1.08903	0.90909094
59.928	36.135999999999996	trials	1.08903	0.7777778
97.08	32.528000000000006	trials	1.08903	0.72727275
130.68	31.352000000000004	trials	1.08903	0.61538464
163.144	31.687999999999988	trials	1.08903	0.7
195.912	28.383999999999986	trials	1.08903	0.8
225.344	28.144000000000005	trials	1.08903	0.85714287
254.544	31.607999999999976	trials	1.08903	0.73333335
287.208	28.071999999999946	trials	1.08903	0.8333333
316.328	30.888000000000034	trials	1.08903	0.7058824
348.272	28.73599999999999	trials	1.08903	0.8888889
378.064	31.024	trials	1.08903	1.0
410.144	32.48000000000002	trials	1.08903	0.6875
443.68	29.216000000000008	trials	1.08903	1.0
473.984	29.05600000000004	trials	1.08903	0.9
504.12	29.76800000000003	trials	1.08903	0.6666667
534.944	30.976	trials	1.08903	0.8888889
566.976	36.111999999999966	trials	1.08903	0.7692308
604.152	31.959999999999923	trials	1.08903	0.84615386
637.168	28.408000000000015	trials	1.08903	1.0
666.696	32.535999999999945	trials	1.08903	1.0
700.296	37.12799999999993	trials	1.08903	1.0
738.48	37.22399999999993	trials	1.08903	1.0
776.76	37.087999999999965	trials	1.08903	1.0
814.912	38.048	trials	1.08903	0.85714287
854.016	34.08000000000004	trials	1.08903	1.0
889.152	38.775999999999954	trials	1.08903	1.0
928.992	69.42400000000009	trials	1.08903	1.0
