onset	duration	nwb_table	si_perf	blr_perf
0.0	59.168	trials	1.20507	0.3
60.216	66.088	trials	1.20507	0.54545456
127.352	53.232	trials	1.20507	0.5555556
181.64	71.88000000000002	trials	1.20507	0.7777778
254.568	65.47999999999999	trials	1.20507	0.8
321.112	65.87199999999996	trials	1.20507	0.5
388.048	130.192	trials	1.20507	0.6666667
519.288	98.49599999999998	trials	1.20507	0.6666667
618.856	60.26400000000001	trials	1.20507	0.6666667
680.168	54.63199999999995	trials	1.20507	1.0
735.856	49.19200000000001	trials	1.20507	0.5
