onset	duration	nwb_table	si_perf	blr_perf
0.0	35.52	trials	1.77169	0.71428573
36.576	33.424	trials	1.77169	1.0
71.072	37.495999999999995	trials	1.77169	0.5833333
109.648	35.672	trials	1.77169	0.8
146.408	38.04000000000002	trials	1.77169	0.8
185.528	38.20000000000002	trials	1.77169	0.5882353
224.744	36.071999999999974	trials	1.77169	1.0
261.872	47.24799999999999	trials	1.77169	1.0
310.168	42.20799999999997	trials	1.77169	1.0
353.432	43.80000000000001	trials	1.77169	1.0
398.28	43.45600000000002	trials	1.77169	1.0
442.768	59.976000000000056	trials	1.77169	1.0
503.808	53.19200000000001	trials	1.77169	1.0
558.056	81.88799999999992	trials	1.77169	0.6666667
641.0	62.559999999999945	trials	1.77169	1.0
704.624	89.66399999999999	trials	1.77169	0.75
795.352	149.01600000000008	trials	1.77169	1.0
