onset	duration	nwb_table	si_perf	blr_perf
0.0	130.408	trials	2.04177	0.5625
131.464	103.856	trials	2.04177	0.75
236.36	135.03999999999996	trials	2.04177	0.75
372.448	127.608	trials	2.04177	0.75
501.112	155.368	trials	2.04177	0.85714287
657.44	195.79199999999992	trials	2.04177	0.5625
854.312	179.81599999999992	trials	2.04177	0.75
1035.184	182.6880000000001	trials	2.04177	0.75
1218.928	158.23199999999997	trials	2.04177	0.75
1378.192	125.39200000000005	trials	2.04177	0.5
1504.64	128.15199999999982	trials	2.04177	0.75
1633.88	117.39999999999986	trials	2.04177	0.64285713
1752.336	93.4960000000001	trials	2.04177	0.75
1846.92	90.56799999999998	trials	2.04177	0.75
