onset	duration	nwb_table	si_perf	blr_perf
0.0	37.992	trials	1.26706	0.5714286
39.048	33.367999999999995	trials	1.26706	0.61904764
73.464	31.775999999999996	trials	1.26706	0.64285713
106.288	38.83999999999999	trials	1.26706	0.3846154
146.144	37.47999999999999	trials	1.26706	0.5
184.696	36.21600000000001	trials	1.26706	0.6666667
221.96	37.53599999999997	trials	1.26706	0.44444445
260.552	35.23199999999997	trials	1.26706	0.5
296.896	31.567999999999984	trials	1.26706	0.6111111
329.512	35.0	trials	1.26706	0.5714286
365.568	41.408000000000015	trials	1.26706	0.8333333
408.032	55.19200000000001	trials	1.26706	0.75
464.304	71.67200000000003	trials	1.26706	0.8333333
