onset	duration	nwb_table	si_perf	blr_perf
0.0	30.576	trials	1.6178	1.0
31.648	39.08	trials	1.6178	0.8333333
71.8	54.712	trials	1.6178	1.0
127.56	48.383999999999986	trials	1.6178	0.8
176.992	50.928	trials	1.6178	1.0
228.976	97.21600000000001	trials	1.6178	1.0
327.248	90.11200000000002	trials	1.6178	0.8333333
418.408	79.69599999999997	trials	1.6178	0.7777778
499.12	87.58399999999995	trials	1.6178	0.875
587.752	117.62400000000002	trials	1.6178	1.0
706.432	134.61599999999999	trials	1.6178	0.53846157
842.072	102.61599999999999	trials	1.6178	1.0
945.768	62.31200000000001	trials	1.6178	1.0
1009.136	113.20800000000008	trials	1.6178	0.75
1123.392	109.048	trials	1.6178	1.0
1233.488	213.25599999999986	trials	1.6178	1.0
1447.808	87.47199999999998	trials	1.6178	1.0
