onset	duration	nwb_table	si_perf	blr_perf
0.0	54.2	trials	1.18366	0.875
55.264	34.776	trials	1.18366	0.875
91.112	63.08000000000001	trials	1.18366	0.8181818
155.24	49.65599999999998	trials	1.18366	0.54545456
205.944	88.51200000000003	trials	1.18366	0.8181818
295.504	51.823999999999955	trials	1.18366	1.0
348.384	41.31200000000001	trials	1.18366	1.0
390.72	65.464	trials	1.18366	0.9
457.232	70.76799999999997	trials	1.18366	1.0
529.056	144.60799999999995	trials	1.18366	1.0
674.712	77.96000000000004	trials	1.18366	0.6666667
753.736	78.37599999999998	trials	1.18366	1.0
