onset	duration	nwb_table	si_perf	blr_perf
0.0	30.448	trials	1.19409	0.85714287
31.52	35.88000000000001	trials	1.19409	0.61538464
68.448	38.20800000000001	trials	1.19409	0.8888889
107.704	45.86400000000002	trials	1.19409	0.5833333
154.656	44.75999999999999	trials	1.19409	0.75
200.512	44.888000000000005	trials	1.19409	0.44444445
246.448	53.111999999999995	trials	1.19409	0.6666667
300.616	56.584	trials	1.19409	0.6666667
358.248	38.400000000000034	trials	1.19409	1.0
397.704	55.91199999999998	trials	1.19409	0.8333333
