onset	duration	nwb_table	si_perf	blr_perf
0.0	34.064	trials	0.437844	0.625
35.112	37.6	trials	0.437844	0.875
73.8	33.056	trials	0.437844	0.7777778
107.896	26.983999999999995	trials	0.437844	0.0
135.904	34.912000000000006	trials	0.437844	0.5
171.824	33.54399999999998	trials	0.437844	0.40384614
206.424	32.096000000000004	trials	0.437844	0.125
239.568	27.99199999999999	trials	0.437844	0.0
268.632	36.391999999999996	trials	0.437844	0.0
306.08	35.952	trials	0.437844	0.0
343.136	43.91199999999998	trials	0.437844	0.29166666
388.096	42.360000000000014	trials	0.437844	0.71428573
431.512	41.03199999999998	trials	0.437844	0.4
473.608	41.88000000000005	trials	0.437844	0.75
516.544	29.728000000000065	trials	0.437844	0.25
547.336	26.47199999999998	trials	0.437844	0.0
574.88	28.864000000000033	trials	0.437844	0.0
604.8	35.232000000000085	trials	0.437844	0.5
641.104	27.0	trials	0.437844	0.0
669.128	44.15999999999997	trials	0.437844	0.083333336
714.344	39.767999999999915	trials	0.437844	0.0
755.168	35.52800000000002	trials	0.437844	0.0
791.736	36.18399999999997	trials	0.437844	0.5
828.976	42.08000000000004	trials	0.437844	0.0
872.112	53.728000000000065	trials	0.437844	0.5
926.896	44.072	trials	0.437844	0.125
972.032	36.007999999999925	trials	0.437844	0.0
1009.112	89.17600000000004	trials	0.437844	0.0
1099.352	95.79199999999992	trials	0.437844	0.5
