onset	duration	nwb_table	si_perf	blr_perf
0.0	52.28	trials	0.955709	0.52380955
53.368	91.048	trials	0.955709	0.9375
145.488	52.367999999999995	trials	0.955709	0.57894737
198.928	47.640000000000015	trials	0.955709	0.4117647
247.624	48.45599999999999	trials	0.955709	0.5294118
297.136	46.591999999999985	trials	0.955709	0.7058824
344.816	51.23200000000003	trials	0.955709	0.71428573
397.104	76.64800000000002	trials	0.955709	0.625
474.784	49.98400000000004	trials	0.955709	0.73333335
525.824	58.680000000000064	trials	0.955709	0.6
585.56	76.19200000000001	trials	0.955709	0.5416667
