onset	duration	nwb_table	si_perf	blr_perf
0.0	47.952	trials	1.98512	0.7777778
49.032	46.13600000000001	trials	1.98512	0.8
96.224	65.968	trials	1.98512	0.8
163.248	42.31200000000001	trials	1.98512	0.8
206.608	46.31999999999999	trials	1.98512	1.0
253.984	42.71200000000002	trials	1.98512	0.8
297.744	46.928	trials	1.98512	1.0
345.728	49.512	trials	1.98512	1.0
396.288	59.62399999999997	trials	1.98512	1.0
456.968	62.71999999999997	trials	1.98512	0.85714287
520.744	63.87199999999996	trials	1.98512	0.5555556
585.672	50.319999999999936	trials	1.98512	1.0
637.04	70.17600000000004	trials	1.98512	0.71428573
708.264	50.624000000000024	trials	1.98512	0.75
759.936	56.39199999999994	trials	1.98512	0.5714286
817.384	47.024	trials	1.98512	0.85714287
865.472	50.25599999999997	trials	1.98512	1.0
916.792	49.99199999999996	trials	1.98512	0.875
967.848	44.200000000000045	trials	1.98512	0.44444445
1013.096	51.51999999999998	trials	1.98512	1.0
