onset	duration	nwb_table	si_perf	blr_perf
0.0	27.472	trials	1.14114	0.72727275
28.528	24.928000000000004	trials	1.14114	0.875
54.528	24.503999999999998	trials	1.14114	1.0
80.088	25.208000000000013	trials	1.14114	0.75
106.352	27.816000000000003	trials	1.14114	1.0
135.224	26.336000000000013	trials	1.14114	1.0
162.616	27.295999999999992	trials	1.14114	1.0
190.96	28.73599999999999	trials	1.14114	1.0
220.8	29.159999999999997	trials	1.14114	1.0
251.008	34.65599999999998	trials	1.14114	1.0
286.712	35.127999999999986	trials	1.14114	1.0
322.92	35.575999999999965	trials	1.14114	1.0
359.552	39.79199999999997	trials	1.14114	0.85714287
400.456	36.24000000000001	trials	1.14114	1.0
437.768	38.432000000000016	trials	1.14114	0.8888889
477.224	44.863999999999976	trials	1.14114	0.75
