onset	duration	nwb_table	si_perf	blr_perf
0.0	54.64	trials	0.880399	0.5625
55.696	30.976	trials	0.880399	0.5714286
87.736	30.232	trials	0.880399	0.7692308
119.048	35.952	trials	0.880399	0.9
156.048	67.352	trials	0.880399	0.525
224.44	33.120000000000005	trials	0.880399	0.72727275
258.648	37.44799999999998	trials	0.880399	0.6666667
297.144	84.83999999999997	trials	0.880399	0.8
383.032	41.11200000000002	trials	0.880399	0.47619048
425.2	38.84000000000003	trials	0.880399	0.6923077
465.112	48.67199999999997	trials	0.880399	0.75
514.832	56.67999999999995	trials	0.880399	0.6923077
572.568	57.45600000000002	trials	0.880399	0.5
631.072	32.847999999999956	trials	0.880399	0.8333333
