onset	duration	nwb_table	si_perf	blr_perf
0.0	52.088	trials	1.29199	0.8181818
53.16	38.304	trials	1.29199	1.0
92.512	36.27199999999999	trials	1.29199	1.0
129.8	35.19199999999998	trials	1.29199	1.0
166.04	45.96800000000002	trials	1.29199	1.0
213.064	37.584	trials	1.29199	1.0
251.704	35.351999999999975	trials	1.29199	1.0
288.128	44.68000000000001	trials	1.29199	1.0
333.88	34.49599999999998	trials	1.29199	1.0
369.44	73.42399999999998	trials	1.29199	1.0
443.928	88.00800000000004	trials	1.29199	0.8
533.016	40.53600000000006	trials	1.29199	1.0
