onset	duration	nwb_table	si_perf	blr_perf
0.0	58.68	trials	0.915054	0.9230769
59.744	91.61600000000001	trials	0.915054	1.0
152.424	39.68000000000001	trials	0.915054	1.0
193.152	71.28000000000003	trials	0.915054	0.85714287
265.48	57.815999999999974	trials	0.915054	1.0
324.352	51.608000000000004	trials	0.915054	0.7692308
377.008	57.57600000000002	trials	0.915054	0.78571427
435.632	58.343999999999994	trials	0.915054	1.0
495.0	54.224000000000046	trials	0.915054	1.0
550.272	48.903999999999996	trials	0.915054	0.875
600.232	56.54399999999998	trials	0.915054	1.0
657.856	59.152000000000044	trials	0.915054	1.0
718.064	47.48000000000002	trials	0.915054	0.7777778
766.6	48.25599999999997	trials	0.915054	0.9
815.912	62.33600000000001	trials	0.915054	0.85714287
879.328	149.41599999999994	trials	0.915054	0.8888889
1029.8	100.88800000000015	trials	0.915054	0.7777778
