onset	duration	nwb_table	si_perf	blr_perf
0.0	59.392	trials	0.985117	0.84615386
60.472	64.936	trials	0.985117	0.71428573
126.456	48.719999999999985	trials	0.985117	1.0
176.272	58.28800000000001	trials	0.985117	0.75
235.648	50.119999999999976	trials	0.985117	0.8
286.824	52.072	trials	0.985117	0.7692308
339.952	45.639999999999986	trials	0.985117	1.0
386.64	47.416	trials	0.985117	1.0
435.112	51.072	trials	0.985117	0.8888889
487.24	56.13599999999997	trials	0.985117	1.0
544.456	55.42399999999998	trials	0.985117	1.0
600.96	70.11199999999997	trials	0.985117	0.8235294
672.128	64.55999999999995	trials	0.985117	0.75
737.744	61.511999999999944	trials	0.985117	0.78571427
800.32	54.81599999999992	trials	0.985117	0.93333334
856.224	51.007999999999925	trials	0.985117	0.8
908.336	55.639999999999986	trials	0.985117	0.84615386
