onset	duration	nwb_table	si_perf	blr_perf
0.0	108.456	trials	1.61036	1.0
109.512	240.152	trials	1.61036	0.85714287
350.736	150.128	trials	1.61036	0.875
501.92	141.95199999999994	trials	1.61036	1.0
644.944	235.53600000000006	trials	1.61036	0.85714287
881.528	180.68000000000006	trials	1.61036	1.0
1063.264	177.12000000000012	trials	1.61036	1.0
1241.44	175.54399999999987	trials	1.61036	0.71428573
1418.04	154.24800000000005	trials	1.61036	0.7
1573.344	174.53600000000006	trials	1.61036	0.85714287
1748.944	111.40800000000013	trials	1.61036	0.8333333
1861.4	147.0719999999999	trials	1.61036	0.7777778
2009.528	111.65600000000018	trials	1.61036	1.0
