onset	duration	nwb_table	si_perf	blr_perf
0.0	125.656	trials	2.24774	1.0
126.736	75.09599999999999	trials	2.24774	0.2
202.872	90.98399999999998	trials	2.24774	1.0
294.92	136.928	trials	2.24774	1.0
432.936	92.24000000000007	trials	2.24774	0.6666667
526.224	71.31999999999994	trials	2.24774	1.0
598.6	72.46399999999994	trials	2.24774	1.0
672.12	121.96799999999996	trials	2.24774	1.0
795.136	70.77600000000007	trials	2.24774	1.0
866.928	101.48800000000006	trials	2.24774	1.0
969.496	87.54399999999998	trials	2.24774	1.0
1058.056	102.58400000000006	trials	2.24774	1.0
1161.696	106.38400000000001	trials	2.24774	1.0
1269.136	158.99199999999996	trials	2.24774	1.0
