onset	duration	nwb_table	si_perf	blr_perf
0.0	84.68	trials	0.966473	0.5
85.76	94.60799999999999	trials	0.966473	0.41666666
181.416	88.43200000000002	trials	0.966473	0.5
270.936	123.84800000000001	trials	0.966473	0.3809524
828.544	73.59199999999998	trials	0.966473	0.5
903.232	104.64800000000002	trials	0.966473	0.625
1008.928	256.11199999999997	trials	0.966473	0.75
1266.112	101.43200000000002	trials	0.966473	0.6
1368.6	138.70400000000018	trials	0.966473	0.8333333
1508.36	103.58400000000006	trials	0.966473	0.5
1742.464	182.15200000000004	trials	0.966473	0.5833333
1925.672	104.42399999999998	trials	0.966473	0.5625
2031.152	196.18399999999974	trials	0.966473	0.8
2228.416	169.3199999999997	trials	0.966473	0.8333333
2398.864	197.0239999999999	trials	0.966473	0.75
