onset	duration	nwb_table	si_perf	blr_perf
0.0	25.56	trials	0.952835	0.84210527
26.616	27.64	trials	0.952835	0.7058824
55.304	24.584000000000003	trials	0.952835	0.875
80.936	24.319999999999993	trials	0.952835	0.9285714
106.304	25.24000000000001	trials	0.952835	1.0
132.6	25.76000000000002	trials	0.952835	0.9411765
159.408	25.952000000000027	trials	0.952835	1.0
186.408	26.408000000000015	trials	0.952835	1.0
213.872	26.75999999999999	trials	0.952835	1.0
241.688	26.32800000000003	trials	0.952835	1.0
269.088	25.048000000000002	trials	0.952835	0.93333334
295.216	28.647999999999968	trials	0.952835	1.0
324.912	23.26400000000001	trials	0.952835	1.0
349.24	28.44799999999998	trials	0.952835	0.88235295
378.768	30.0	trials	0.952835	1.0
409.816	29.77600000000001	trials	0.952835	1.0
440.648	29.71999999999997	trials	0.952835	0.9285714
471.44	29.744000000000028	trials	0.952835	0.9166667
502.24	28.751999999999953	trials	0.952835	0.90909094
532.04	29.656000000000063	trials	0.952835	1.0
562.72	28.535999999999945	trials	0.952835	1.0
592.304	38.05600000000004	trials	0.952835	0.8235294
631.416	37.799999999999955	trials	0.952835	1.0
670.272	31.120000000000005	trials	0.952835	1.0
702.472	45.26400000000001	trials	0.952835	0.55
748.784	35.408000000000015	trials	0.952835	0.8666667
785.24	40.57600000000002	trials	0.952835	1.0
826.888	35.73599999999999	trials	0.952835	1.0
863.648	33.07999999999993	trials	0.952835	1.0
897.784	40.912000000000035	trials	0.952835	1.0
939.752	36.81600000000003	trials	0.952835	1.0
977.624	94.83199999999988	trials	0.952835	1.0
