onset	duration	nwb_table	si_perf	blr_perf
0.0	71.376	trials	1.15988	0.5294118
72.44	70.10400000000001	trials	1.15988	0.7692308
143.592	175.65599999999998	trials	1.15988	0.6
320.304	78.68800000000005	trials	1.15988	0.44444445
400.056	85.54400000000004	trials	1.15988	0.45454547
486.656	63.688000000000045	trials	1.15988	0.6666667
551.392	63.48799999999994	trials	1.15988	0.6666667
615.92	115.73599999999999	trials	1.15988	0.5
732.744	65.82399999999996	trials	1.15988	1.0
799.624	79.25599999999997	trials	1.15988	0.8333333
