onset	duration	nwb_table	si_perf	blr_perf
0.0	52.952	trials	1.66212	0.6666667
54.056	59.135999999999996	trials	1.66212	0.71428573
114.248	63.104	trials	1.66212	0.6
178.4	72.94399999999999	trials	1.66212	0.4
252.392	79.19200000000001	trials	1.66212	0.3846154
332.616	81.50400000000002	trials	1.66212	0.6666667
415.192	71.632	trials	1.66212	0.6
487.936	63.896000000000015	trials	1.66212	0.6
552.92	63.928	trials	1.66212	0.8333333
617.904	64.17600000000004	trials	1.66212	0.6
683.128	68.57599999999991	trials	1.66212	0.75
752.784	78.96000000000004	trials	1.66212	0.7
832.808	87.86400000000003	trials	1.66212	0.5
921.768	68.86399999999992	trials	1.66212	0.75
991.648	73.41600000000005	trials	1.66212	0.6666667
1066.168	102.97600000000011	trials	1.66212	0.875
1170.176	90.20800000000008	trials	1.66212	0.6
1261.472	66.51999999999998	trials	1.66212	1.0
