onset	duration	nwb_table	si_perf	blr_perf
0.0	42.304	trials	1.42272	0.90909094
43.36	46.495999999999995	trials	1.42272	0.8181818
90.976	57.391999999999996	trials	1.42272	0.8181818
149.472	73.40799999999999	trials	1.42272	1.0
223.936	127.304	trials	1.42272	0.6923077
352.312	79.81599999999997	trials	1.42272	1.0
433.184	53.575999999999965	trials	1.42272	0.75
487.832	102.12800000000004	trials	1.42272	1.0
591.016	139.952	trials	1.42272	1.0
732.024	94.06399999999996	trials	1.42272	0.875
827.152	99.15199999999993	trials	1.42272	1.0
927.368	171.22400000000005	trials	1.42272	1.0
1099.648	61.680000000000064	trials	1.42272	0.75
1162.384	85.07999999999993	trials	1.42272	1.0
