onset	duration	nwb_table	si_perf	blr_perf
0.0	120.792	trials	1.72797	0.8
121.864	136.78400000000002	trials	1.72797	1.0
259.696	102.12799999999999	trials	1.72797	1.0
362.872	97.024	trials	1.72797	0.8333333
460.984	111.40800000000007	trials	1.72797	1.0
573.464	137.0	trials	1.72797	0.6363636
711.512	118.60000000000002	trials	1.72797	1.0
831.192	84.57600000000002	trials	1.72797	1.0
916.824	111.08000000000004	trials	1.72797	0.8181818
1028.976	143.63199999999983	trials	1.72797	0.875
1173.672	105.52800000000002	trials	1.72797	1.0
