onset	duration	nwb_table	si_perf	blr_perf
0.0	58.248	trials	0.793979	0.35714287
59.264	48.032000000000004	trials	0.793979	0.625
108.36	43.18400000000001	trials	0.793979	0.4090909
152.616	42.03999999999999	trials	0.793979	0.8235294
195.712	50.73600000000002	trials	0.793979	0.6818182
247.528	41.176000000000016	trials	0.793979	0.5294118
289.752	61.391999999999996	trials	0.793979	0.6315789
352.2	57.120000000000005	trials	0.793979	0.30769232
410.376	58.656000000000006	trials	0.793979	0.6666667
470.08	157.81599999999997	trials	0.793979	0.8333333
628.952	137.39200000000005	trials	0.793979	0.45454547
767.4	85.56799999999998	trials	0.793979	0.61538464
