onset	duration	nwb_table	si_perf	blr_perf
0.0	25.488	trials	1.10798	0.85
26.536	23.984	trials	1.10798	1.0
51.568	21.007999999999996	trials	1.10798	1.0
73.624	22.432000000000002	trials	1.10798	1.0
97.128	24.048000000000002	trials	1.10798	1.0
122.272	24.463999999999984	trials	1.10798	1.0
147.816	26.359999999999985	trials	1.10798	1.0
175.248	28.712000000000018	trials	1.10798	0.94736844
205.016	33.024	trials	1.10798	1.0
239.096	27.663999999999987	trials	1.10798	1.0
267.864	28.32800000000003	trials	1.10798	0.9375
297.248	36.391999999999996	trials	1.10798	0.75
